,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
1987-01-31,0.107273,0.09999600000000002,0.101011,0.09546,0.089977,0.132075,0.120215,0.10196300000000001,0.09113500000000001,0.107288,0.131362,0.129251,0.08299200000000001,0.100875,0.096886,0.138369,0.116401,0.100997,0.11879200000000001,0.11184200000000001,0.130608,0.16111199999999998,0.11273400000000001,0.12055300000000001,0.115024
1987-02-28,0.10186300000000001,0.08048300000000001,0.06628099999999999,0.067722,0.06012100000000001,0.092957,0.088261,0.058558,0.055969000000000005,0.051453000000000006,0.084637,0.078311,0.049,0.037988,0.04131,0.06722,0.066757,0.05971900000000001,0.027717000000000006,0.021758,0.077673,0.055403,0.026229000000000002,-0.008507,-0.015033999999999999
1987-03-31,0.011831000000000001,0.035297999999999996,0.016531,0.030125000000000002,0.041120000000000004,0.006214000000000001,0.028258000000000002,0.011586000000000003,0.022893999999999998,0.030395999999999996,0.0023770000000000006,0.008422,0.011868,0.021424000000000002,0.033833,0.014081000000000003,0.011962,0.013098000000000002,0.015775,-0.017772999999999997,0.010290000000000002,0.017955,0.0017640000000000008,0.025422,0.043335
1987-04-30,-0.027159000000000003,-0.028211,-0.0276,-0.011286000000000001,-0.017151,-0.043418000000000005,-0.029888,-0.032857,-0.047337000000000004,-0.053500000000000006,-0.026884,-0.026471,-0.048642,-0.023335,-0.033548,-0.038044,-0.029743000000000002,-0.030356,-0.024562,-0.020838,-0.017748,-0.015968,-0.026543000000000004,-0.011488,-0.009375000000000001
1987-05-31,-0.006752,-0.017325,-0.004958,0.0026409999999999997,0.029037999999999998,-0.013424,-0.004183,-0.003854,-0.0014719999999999998,0.0012609999999999995,0.003428,0.0014470000000000008,-0.012708,-0.0001550000000000002,-0.004586,0.016044,0.0005509999999999998,-0.006865,-0.00867,0.004203,0.014683,-0.009279,-0.007481,0.003893,0.0013959999999999992
1987-06-30,-0.006489,0.010253000000000002,0.026394000000000004,0.014574,0.040829000000000004,0.012197,0.024859000000000003,0.031004999999999998,0.018464,0.03639100000000001,0.017238000000000003,0.015098,0.052957,0.051695,0.021712,0.043882,0.027651000000000002,0.037416,0.036195,0.032722,0.042315,0.049404,0.056220000000000006,0.046597000000000006,0.048001999999999996
1987-07-31,0.012856,0.016299,0.015453000000000001,0.025171000000000002,0.048567,0.017662,0.015537000000000002,0.035586,0.029141,0.055096,0.019381,0.040354999999999995,0.034584000000000004,0.031606,0.070887,0.032809,0.046318,0.041672,0.039566,0.043688000000000005,0.055081,0.026769,0.05675500000000001,0.021373000000000003,0.026074
1987-08-31,0.003575,0.016471000000000003,0.022576,0.019531,0.0038650000000000004,0.02295,0.03293,0.035356,0.020477000000000002,0.03615600000000001,0.03364400000000001,0.029929,0.04223299999999999,0.030616,0.002929000000000001,0.044612,0.036819000000000005,0.032698000000000005,0.030189000000000004,0.011958,0.044423000000000004,0.04782600000000001,0.030803,0.042601,0.021416
1987-09-30,-0.033242999999999995,-0.006379000000000001,-0.015142000000000001,-0.009254,-0.015142000000000001,-0.025194,-0.029704,-0.011766,-0.011056,-0.031087999999999998,-0.038077,-0.026854,-0.025527,-0.0285,-0.014456,-0.023753,-0.015377,-0.027884000000000003,-0.020904000000000002,-0.004501000000000001,-0.026757,-0.045291,-0.005102000000000001,-0.024905000000000004,-0.03178
1987-10-31,-0.34991800000000006,-0.314254,-0.296978,-0.29338800000000004,-0.29311,-0.33229600000000004,-0.325357,-0.2914,-0.252596,-0.29843200000000003,-0.304395,-0.294806,-0.253719,-0.234429,-0.268959,-0.265733,-0.29785500000000004,-0.250402,-0.19574,-0.245362,-0.22259900000000002,-0.23061099999999998,-0.225028,-0.156511,-0.193292
1987-11-30,-0.088428,-0.054632,-0.05150099999999999,-0.04633000000000001,-0.040365,-0.07401100000000001,-0.054114999999999996,-0.039429000000000006,-0.035248,-0.032427,-0.06959,-0.028877,-0.034204,-0.033747,-0.043713,-0.067193,-0.064832,-0.06723900000000001,-0.048058000000000003,-0.023234,-0.099728,-0.086603,-0.08526600000000001,-0.081029,-0.077547
1987-12-31,0.024602,0.049251,0.050628,0.043394,0.030436000000000005,0.115231,0.08758400000000001,0.063648,0.069739,0.046953,0.11832899999999999,0.092763,0.059334,0.044341,0.061560000000000004,0.122516,0.105722,0.09348,0.035281,0.036927,0.079951,0.069494,0.0747,0.029619,0.05862200000000001
1988-01-31,0.058119,0.068039,0.042186,0.047586,0.059755,0.015372999999999998,0.030811000000000005,0.047004000000000004,0.038220000000000004,0.065815,0.009659000000000001,0.033083999999999995,0.036635999999999995,0.072857,0.059105,-0.0012979999999999997,0.04485,0.043178,0.055765,0.053732999999999996,0.019259,0.012732999999999998,0.05145399999999999,0.086199,0.083593
1988-02-29,0.056371000000000004,0.07208400000000001,0.071826,0.07249,0.07175799999999999,0.07972600000000002,0.117647,0.074242,0.082711,0.07725600000000002,0.08366000000000001,0.074844,0.067713,0.06681000000000001,0.054791,0.08171,0.09085099999999999,0.058006999999999996,0.045899,0.057885,0.041220999999999994,0.05003,0.043147000000000005,0.012518000000000001,0.023965
1988-03-31,0.038544,0.049607,0.05992,0.047029999999999995,0.042655,0.018846,0.06373799999999999,0.034602,0.026985000000000002,0.040486,0.022930999999999997,0.006323,0.009800999999999997,-0.004633,0.0037670000000000004,-0.014181,0.009169,-0.005401,-0.005237,0.03914,-0.050436,-0.046793,-0.044624000000000004,-0.042947,-0.012487999999999999
1988-04-30,0.004961,0.007058999999999999,0.022005,0.004711,0.034976,0.016239,0.043425000000000005,0.023807000000000002,0.016606,0.02032,-0.012834,-0.002355,0.014796,-0.0005009999999999997,0.009894,-0.0017500000000000003,0.0021979999999999994,0.0070199999999999985,-0.010946000000000001,0.006754999999999999,-0.012434,0.0056240000000000005,0.010943,0.019134,0.018136999999999997
1988-05-31,-0.040780000000000004,-0.024382,-0.016308000000000003,-0.02116,-0.014777,-0.049590999999999996,-0.02931,-0.033129000000000006,-0.0155,-0.014003,-0.013224,-0.023034000000000002,-0.015510999999999999,0.009163,0.006655999999999999,-0.012973,-0.013093,-0.010651,0.017140000000000002,0.005236000000000001,-0.004315,-0.0017760000000000007,-0.006891,0.020302999999999998,0.017033
1988-06-30,0.059164999999999995,0.062971,0.054068,0.058657,0.04279999999999999,0.070406,0.10845699999999998,0.07454899999999999,0.050536,0.08258599999999999,0.063635,0.070065,0.06171800000000001,0.054985,0.0538,0.068158,0.061429,0.061724,0.03506,0.07933299999999999,0.036948,0.067094,0.048918,0.026050000000000004,0.02518
1988-07-31,-0.013775,-0.011896,-0.012225,0.006494,-0.017185,-0.031671,-0.027316,-0.005012,-0.0014620000000000002,0.005405,-0.046199,-0.022694000000000002,-0.021129000000000002,-0.005609,-0.005249,-0.037924,-0.039339,-0.013226,-0.004366,-0.004608,-0.01517,-0.013895,-0.000843,-0.004009,0.004221000000000001
1988-08-31,-0.047309000000000004,-0.029901999999999998,-0.015515000000000001,-0.021623,-0.026055,-0.048093,-0.049609,-0.025129,-0.015081,-0.0156,-0.046995,-0.031622000000000004,-0.026648,-0.0041329999999999995,-0.015634,-0.04358600000000001,-0.03746000000000001,-0.016871,-0.004158,0.006372,-0.034612000000000004,-0.05677,-0.029585999999999998,-0.020378,-0.036919
1988-09-30,0.0035260000000000005,0.025841,0.018849,0.013441999999999999,0.019912000000000003,0.022038,0.02163,0.023098999999999998,0.023510999999999997,0.020284,0.029973999999999997,0.014518,0.020730999999999996,0.00927,0.02952,0.038698,0.008194,0.032691000000000005,0.013647999999999997,0.038368000000000006,0.05061,0.049433000000000005,0.014059999999999996,0.03451,0.03357
1988-10-31,-0.03542,-0.024235,-0.017138,-0.028617999999999998,-0.016413,-0.028434,-0.010894999999999998,-0.0023319999999999994,-0.005794,-0.010207,-0.02275,-0.005287,0.003639,0.0007070000000000002,0.021864,-0.021067999999999996,0.002744,0.002144,0.004812,0.019095,0.012541000000000002,0.049758,0.010183000000000003,0.017667000000000002,0.037317
1988-11-30,-0.054514999999999994,-0.052905999999999995,-0.04049699999999999,-0.040184,-0.046377,-0.046088,-0.039208,-0.024089,-0.040333999999999995,-0.026739,-0.034665,-0.032961,-0.043391,-0.009337999999999999,-0.018182999999999998,-0.021693999999999998,-0.031574,-0.040739,-0.022711000000000002,-0.017606,-0.024867,-0.015342999999999999,-0.024503,-0.010180999999999999,-0.0022619999999999993
1988-12-31,0.011674,0.036839000000000004,0.025832,0.043108,0.01934,0.046433999999999996,0.036786,0.033723,0.043251,0.020761,0.037679,0.035968,0.026178,0.016146999999999998,0.024869,0.026616,0.024953999999999997,0.007476999999999999,0.014782999999999998,-0.015513,0.020234,0.013883,0.011097,-0.0007159999999999996,-0.0020540000000000003
1989-01-31,0.045687,0.053613,0.03904900000000001,0.040217,0.04949100000000001,0.033263,0.042723000000000004,0.042329,0.034192,0.066259,0.04264300000000001,0.044394,0.044383,0.03358100000000001,0.050587,0.043026999999999996,0.050549,0.055901000000000006,0.052896,0.077832,0.071486,0.06389,0.058769999999999996,0.059172999999999996,0.077068
1989-02-28,-0.017873,-0.003984999999999999,0.003144000000000001,0.007832,0.010237999999999999,0.0031200000000000012,0.011766,0.008401,0.0026760000000000013,0.011068000000000003,-0.005051,0.0024100000000000007,-0.0038819999999999996,0.0075309999999999995,-0.006285,-0.009382999999999999,-0.004507,-0.015718999999999997,-0.0026569999999999996,0.008433000000000001,-0.036961999999999995,-0.034855000000000004,-0.031851,-0.022599,-0.031917999999999995
1989-03-31,0.004682000000000001,0.022954,0.042401,0.016789,0.022823,0.011608999999999998,0.013423999999999998,0.017515,0.009787,0.026628999999999996,0.016379,0.006327999999999999,0.008438999999999999,0.028366,0.019431,-0.010859,0.011223999999999998,0.024325999999999997,-0.0003060000000000007,0.026878000000000003,0.023559999999999998,-0.003611,0.032551000000000004,0.020763,0.005234999999999999
1989-04-30,0.022322,0.02505,0.032114000000000004,0.016760999999999998,0.02157,0.03907,0.04198,0.044099000000000006,0.019268,0.047225,0.049309000000000006,0.038891999999999996,0.03976300000000001,0.034356000000000005,0.034961000000000006,0.058144,0.045779,0.032711000000000004,0.04768100000000001,0.046636,0.054888000000000006,0.043715000000000004,0.042711,0.037752,0.029974999999999998
1989-05-31,0.019382999999999997,0.050219,0.017210999999999997,0.031212,0.027972,0.045037999999999995,0.014646,0.037424,0.029049999999999996,0.028668999999999997,0.049951999999999996,0.037194000000000005,0.030255999999999995,0.033825999999999995,0.029445000000000002,0.036971000000000004,0.018767999999999996,0.025228000000000004,0.03195099999999999,0.055325,0.038917999999999994,0.022913999999999997,0.036818000000000004,0.035368,0.025404
1989-06-30,-0.040781000000000005,-0.023954,-0.032337,0.0010180000000000007,-0.0009539999999999991,-0.052255,-0.023379999999999998,-0.0156,-0.013967,-0.024129,-0.04022,-0.024475,-0.019617,-0.0027409999999999995,0.019495000000000002,-0.027559999999999998,-0.021495999999999998,-0.005696,0.013734000000000003,0.025204,-0.012138,-0.011363999999999999,-0.019198,-0.013652,0.0008360000000000008
1989-07-31,0.020596,0.039384999999999996,0.019201,0.023712000000000004,0.009626000000000003,0.047837,0.042626000000000004,0.023809000000000004,0.028749000000000004,0.028457999999999997,0.045888000000000005,0.04267,0.025364000000000005,0.043139,0.030372999999999997,0.076375,0.08016499999999999,0.055747,0.051397,0.059458000000000004,0.109267,0.08916300000000002,0.063002,0.068384,0.059809999999999995
1989-08-31,0.015511999999999998,-0.006287,-0.0019630000000000003,0.016746,0.009930000000000001,0.024962,0.023377000000000002,0.024619,0.030137,0.018223,0.02267,0.020391999999999997,0.043977,0.023055999999999997,0.010939,0.028516000000000003,0.031163,0.028981000000000003,0.027339,0.008223,-0.008602,0.014356999999999998,0.02269,0.010898000000000001,0.021988999999999998
1989-09-30,0.006022999999999999,-0.012458,-0.007977000000000001,-0.0020430000000000005,-0.011723,0.016041,-0.004248,0.0028649999999999995,0.00041699999999999897,-0.014814,0.008681999999999999,-0.021452,-0.019817,-0.009334,-0.019253,-0.0029930000000000004,-0.036728000000000004,-0.040910999999999996,-0.013875000000000002,-0.0015190000000000004,0.004126999999999999,-0.015600000000000001,-0.0050290000000000005,0.001424,-0.011505
1989-10-31,-0.057306,-0.0623,-0.058630999999999996,-0.051175,-0.074609,-0.058681000000000004,-0.074637,-0.055827,-0.065245,-0.082676,-0.045,-0.065994,-0.07125000000000001,-0.056388,-0.056588,-0.035788,-0.047866000000000006,-0.07337600000000001,-0.038115,-0.051302,-0.0054730000000000004,-0.041808,-0.035705,-0.037829,-0.00929
1989-11-30,-0.012998,-0.007124,-0.013648,-0.007689,-0.017908,-0.004765999999999999,0.007809000000000002,2.599999999999998e-05,0.010478000000000001,-0.017592,0.010641000000000001,0.013961999999999999,-0.009813,0.0030329999999999992,0.015672000000000002,0.014407999999999997,0.012772000000000002,-0.004207000000000001,-0.0009569999999999995,0.002615000000000001,0.012221,0.0171,0.019568,0.005703,0.004274
1989-12-31,-0.014367,-0.015106999999999999,-0.0172,-0.013942,-0.023203999999999995,0.004726000000000001,-0.006862999999999999,0.0006730000000000009,0.0046879999999999995,-0.010978,-0.004102999999999999,-0.001496,-0.020494,0.012173999999999999,-0.008414999999999999,0.02078,0.014473999999999999,0.008726,0.0065790000000000015,0.016891000000000003,0.000733000000000001,0.0037719999999999993,0.038112,0.043900999999999996,0.004097000000000002
1990-01-31,-0.088252,-0.079508,-0.05714899999999999,-0.073642,-0.068921,-0.098978,-0.102131,-0.08019,-0.086882,-0.09662499999999999,-0.102196,-0.097231,-0.08645499999999999,-0.07367,-0.082285,-0.076745,-0.061302999999999996,-0.09159099999999999,-0.090449,-0.105057,-0.08336299999999999,-0.062544,-0.07824199999999999,-0.07842099999999999,-0.063477
1990-02-28,0.014106,0.014456999999999998,0.007565000000000001,0.028011000000000005,0.009817000000000003,0.027542,0.030506999999999996,0.023705999999999998,0.027395,0.017436999999999998,0.025748999999999998,0.032318000000000006,0.016687999999999998,0.006365,0.022937000000000003,0.010967000000000001,0.010469,0.009340000000000001,0.01219,0.029344,-0.00648,0.012400999999999999,0.018452999999999997,0.007439000000000002,0.015327
1990-03-31,0.036924,0.016612000000000002,0.016444000000000004,0.031144,0.00826,0.038754,0.041047999999999994,0.04423799999999999,0.025179999999999998,0.009459000000000002,0.046179,0.022340000000000002,0.023641000000000002,0.004019000000000001,-0.011061000000000001,0.031559,0.035394,0.014920000000000003,0.011280000000000002,-0.0072640000000000005,0.032256,0.03191599999999999,-0.00388,-0.00048200000000000066,0.004951999999999999
1990-04-30,-0.031738,-0.032014,-0.02667,-0.032371,-0.04242,-0.047247,-0.042485999999999996,-0.027228,-0.036515,-0.062687,-0.029836,-0.025067,-0.041222999999999996,-0.062160999999999994,-0.063707,-0.035682000000000005,-0.048935000000000006,-0.064848,-0.061288999999999996,-0.067483,-0.0028589999999999996,-0.019721000000000002,-0.045947,-0.048325999999999994,-0.048561999999999994
1990-05-31,0.077913,0.05802700000000001,0.053911,0.035598,0.030348,0.097864,0.081173,0.050880999999999996,0.050161000000000004,0.028014999999999998,0.085017,0.08108,0.06948700000000001,0.038828,0.05792699999999999,0.10213000000000001,0.070513,0.09691499999999999,0.067145,0.076933,0.109685,0.10400399999999999,0.069761,0.057253,0.07149
1990-06-30,0.0050799999999999994,0.011479,0.020653,-0.0018910000000000003,-0.008709,-0.005887,0.0022590000000000006,-0.016096,-0.007202,-0.007238,0.014315000000000001,-0.0007499999999999998,-0.010681,-0.022674,-0.009381,-0.003679,-0.025249,-0.025388,-0.022517,-0.010069999999999999,0.028027999999999997,-0.027763,-0.030126,-0.040633,-0.009327
1990-07-31,-0.05318,-0.057532,-0.04369,-0.035530000000000006,-0.053036,-0.061682,-0.045786,-0.051693,-0.030822000000000002,-0.052472,-0.051769,-0.020929000000000003,-0.040616,-0.054665000000000005,-0.050568,-0.029899,-0.015004,-0.050441,-0.033541,-0.026997,-0.015346,-0.021727,0.015222,-0.020759,-0.027121
1990-08-31,-0.17047,-0.15344799999999997,-0.132582,-0.118314,-0.129565,-0.152026,-0.141521,-0.132066,-0.112095,-0.12039,-0.145723,-0.142458,-0.11477,-0.096926,-0.10689599999999999,-0.10522999999999999,-0.119151,-0.11620599999999999,-0.104986,-0.10661799999999999,-0.093399,-0.10808699999999999,-0.072236,-0.10190099999999999,-0.11244699999999999
1990-09-30,-0.11155500000000002,-0.099357,-0.086421,-0.075073,-0.09432000000000001,-0.10453899999999999,-0.096663,-0.093492,-0.078546,-0.090215,-0.10049500000000001,-0.078512,-0.07233400000000001,-0.08748300000000002,-0.090324,-0.06458900000000001,-0.06928700000000002,-0.10745,-0.07689700000000001,-0.076147,-0.058108999999999994,-0.058142,-0.020950000000000003,-0.07220800000000001,-0.08012200000000001
1990-10-31,-0.072407,-0.073889,-0.07164,-0.06328500000000001,-0.07906200000000001,-0.07185,-0.059372,-0.05036,-0.047821,-0.08631,-0.055453,-0.055988,-0.047526000000000006,-0.03166000000000001,-0.059252,-0.016401,-0.040618,-0.076592,-0.029021,-0.019426,0.009321,-0.023354,-0.016736,-0.0023550000000000003,0.0026169999999999995
1990-11-30,0.029507999999999996,0.048515,0.036428,0.022358999999999997,0.008681999999999999,0.11278,0.055850000000000004,0.064626,0.06261800000000001,0.038718,0.10666,0.08734700000000001,0.07235,0.073038,0.067,0.08670399999999999,0.07336100000000001,0.107175,0.086288,0.05467600000000001,0.05844300000000001,0.071504,0.05298100000000001,0.056489,0.037763000000000005
1990-12-31,-0.001614,-0.008456,-0.0041,0.015472999999999999,-0.005038,0.036986000000000005,0.052244,0.03807700000000001,0.034426000000000005,0.035087,0.060504999999999996,0.037837,0.028977000000000003,0.032503,0.027353000000000002,0.03504,0.032202,0.043085000000000005,0.038422,0.030116000000000004,0.027185,0.031115999999999998,0.010152,0.018046,0.002057999999999999
1991-01-31,0.073128,0.06715,0.10125300000000001,0.081933,0.10848600000000001,0.095533,0.061321,0.06990500000000001,0.059364000000000014,0.08293800000000001,0.08809000000000002,0.086303,0.064971,0.07492700000000001,0.034498,0.07899700000000001,0.034953,0.07715200000000001,0.037254999999999996,0.048049999999999995,0.046956,0.054572999999999997,0.012517,0.05505,0.034406000000000006
1991-02-28,0.13903100000000002,0.11573000000000001,0.131155,0.119547,0.10910399999999999,0.11494299999999999,0.097637,0.095822,0.076656,0.137239,0.090475,0.10146799999999999,0.08039199999999999,0.079127,0.082703,0.08016600000000002,0.088705,0.08037799999999999,0.07381900000000001,0.054377999999999996,0.077212,0.06493499999999999,0.047334,0.056025,0.074774
1991-03-31,0.10017100000000001,0.081675,0.07354,0.061216999999999994,0.074071,0.072471,0.048167,0.053880000000000004,0.058948,0.058439000000000005,0.07246899999999999,0.023679,0.014048999999999999,0.04249,0.057475,0.045017999999999996,0.035851,0.030613,0.032959,0.025643,0.040981,0.01346,-0.0014050000000000004,0.013040999999999997,0.007527
1991-04-30,0.003965000000000001,0.006185,0.0067789999999999994,-0.0011669999999999996,-0.00032200000000000024,-0.020906,0.003614,0.0025989999999999997,0.009767999999999999,0.011247,-0.033004,-0.012098,0.023518999999999998,0.019433000000000002,0.009000000000000001,-0.013836000000000001,0.0026620000000000003,0.027538,0.011184000000000003,-0.008603,-0.004995,-0.005284,-0.00548,0.011054000000000001,-0.006941
1991-05-31,0.022064,0.033159999999999995,0.044513,0.028998,0.027870000000000002,0.049719,0.023438999999999998,0.053908,0.029042999999999996,0.031585,0.03226,0.06195600000000001,0.045144000000000004,0.039425,-0.002129999999999999,0.060660000000000006,0.024362,0.052781999999999996,0.04144300000000001,0.05038200000000001,0.034983,0.047933,0.011827,0.038043999999999994,0.06433100000000001
1991-06-30,-0.074393,-0.040723,-0.045582000000000004,-0.044124000000000003,-0.042619000000000004,-0.056736,-0.05368800000000001,-0.034949,-0.034932,-0.06103600000000001,-0.052421,-0.049517,-0.037519000000000004,-0.025459999999999997,-0.051923000000000004,-0.05685900000000001,-0.045926,-0.063711,-0.0361,-0.038901000000000005,-0.048253000000000004,-0.06061300000000001,-0.041081,-0.055481,-0.043835
1991-07-31,0.022954999999999996,0.036254,0.017877999999999998,0.029954999999999996,0.020187000000000004,0.03637,0.032394,0.024317,0.034322,0.015155999999999998,0.056991999999999994,0.03544,0.033658,0.021857,0.068851,0.054554,0.031712,0.021670999999999996,0.040896,0.066472,0.059144,0.025269,0.043772000000000005,0.041812999999999996,0.0032130000000000006
1991-08-31,0.03306,0.045042,0.028435999999999996,0.004312,0.021048,0.035331,0.030207000000000005,0.032887,0.027901000000000002,0.032628,0.049352,0.038088,0.022067,0.03645,0.05744,0.012017,0.020208,0.023489,0.024036,0.026783999999999995,0.038692000000000004,0.00132,0.021884,0.009735,0.012958
1991-09-30,0.039478,0.01988,-0.002371,-0.0011749999999999998,-0.018819,0.0010310000000000007,0.001627,0.015261,0.006913000000000001,-0.020309,-0.004815,-0.007158,-0.011753,0.002764000000000001,-0.04181,-0.008306,-0.022275,-0.01358,-0.00251,-0.015299,-0.025776,-0.016510999999999998,-0.014499999999999999,0.0005910000000000004,-0.042891
1991-10-31,0.063238,0.035905,0.014104000000000002,0.036037999999999994,0.008381,0.019069000000000003,0.011956999999999999,0.028204000000000003,-0.00044899999999999975,0.011558000000000002,0.023446,0.003999,0.009606,0.025197000000000004,0.031821999999999996,0.021111,0.0009550000000000001,0.010363,0.022095000000000004,0.030308000000000005,0.010252,0.005175,0.015238000000000002,0.028427000000000004,0.0007440000000000007
1991-11-30,-0.025345,-0.033767,-0.04557,-0.037829,-0.031236,-0.051747,-0.062268000000000004,-0.032652,-0.056008999999999996,-0.073337,-0.038118,-0.049734,-0.041675,-0.054582,-0.061355,-0.028005,-0.052811,-0.044417000000000005,-0.032879,-0.066534,-0.015849000000000002,-0.058696,-0.05925999999999999,-0.041124,-0.08716499999999999
1991-12-31,0.062763,0.031518000000000004,0.050374,0.042054,0.044494,0.11065,0.06493700000000001,0.051091,0.05281400000000001,0.075403,0.14116,0.106049,0.07357,0.096604,0.107786,0.129959,0.086289,0.096635,0.081193,0.10628100000000001,0.150149,0.08535699999999999,0.079796,0.06528,0.124837
1992-01-31,0.141967,0.155368,0.081254,0.13317,0.16152300000000003,0.079989,0.042371,0.059605000000000005,0.07340100000000001,0.09274800000000001,0.013012,0.044816,0.046691,0.053500000000000006,0.089483,-0.006067,0.017533,0.00992,0.0020859999999999993,0.059549000000000005,-0.035364,-0.0241,-0.027994,-0.003327,0.064412
1992-02-29,-0.0033660000000000005,0.046418,0.032252,0.047043,0.09715900000000001,-9.000000000000024e-05,0.022409000000000002,0.013344000000000002,0.042455999999999994,0.061359,-0.0014500000000000003,0.023017,0.033422999999999994,0.026272,0.08613100000000001,-0.008081000000000001,0.026066999999999996,0.025511000000000002,0.019823,0.046201000000000006,-0.0016090000000000004,-0.007062000000000001,0.016512,0.03980399999999999,0.098294
1992-03-31,-0.06887,-0.060259,-0.029044999999999998,-0.0032770000000000004,-0.014408,-0.084663,-0.029445,-0.019745000000000002,-0.008448,-0.014667000000000001,-0.055635,-0.024369000000000002,-0.007238,-0.0028590000000000004,-0.018604000000000002,-0.059965000000000004,-0.014887000000000001,-0.031191,-0.012086000000000001,-0.026311,-0.031432,-0.021113,-0.0020880000000000004,-0.018494000000000003,0.008846999999999999
1992-04-30,-0.103891,-0.04076200000000001,-0.053511,-0.049247000000000006,-0.029132,-0.06648,-0.035803,-0.029121,-0.028767000000000004,0.0013979999999999995,-0.058569,-0.020581000000000002,-0.015701,0.0016849999999999994,0.022598999999999998,-0.022539,0.0023469999999999997,0.013807000000000002,0.031750999999999995,0.035989,-0.0050880000000000005,0.051719999999999995,0.051549,0.029559000000000002,0.07186100000000001
1992-05-31,-0.017823,-0.004688,-0.0008580000000000003,-0.015864,0.013019,-0.004627000000000001,0.0015059999999999995,0.01635,0.004114,0.037468,-0.0021690000000000004,-0.012612,0.016555,0.005589,0.03376699999999999,-0.0021170000000000004,0.00885,0.013284,0.003279,-0.0028400000000000005,0.009137,0.0004939999999999996,-0.0036470000000000005,-0.0019300000000000005,-0.0028110000000000006
1992-06-30,-0.092878,-0.056734,-0.054149,-0.051474,-0.048260000000000004,-0.056726,-0.065275,-0.027416000000000003,-0.036479000000000004,-0.010844,-0.051813,-0.043014,-0.026794000000000002,-0.017072,-0.008576,-0.020947,-0.045875,-0.017836,-0.0009550000000000001,-0.013686,-0.034233,-0.0019090000000000003,-0.025744,0.000879,0.004307
1992-07-31,0.0043560000000000005,0.009930999999999999,0.014222,0.026601,0.024925000000000003,0.024794000000000004,0.038287,0.02839,0.03944400000000001,0.025178,0.048537000000000004,0.043948,0.036192,0.049657,0.036543000000000006,0.048727,0.037704,0.033876,0.040014999999999995,0.018803000000000004,0.04619700000000001,0.032337,0.037301999999999995,0.044301,-0.00599
1992-08-31,-0.049041999999999995,-0.034964999999999996,-0.011715,-0.021341,-0.036154,-0.044167,-0.034089999999999995,-0.01031,-0.004675,-0.040434,-0.043035,-0.026646999999999997,-0.024148999999999997,-0.0146,-0.032972,-0.014877,-0.029248000000000003,-0.025167000000000002,-0.017362,-0.046806,-0.008683,-0.033464,-0.014746999999999998,-0.034291999999999996,-0.08630100000000002
1992-09-30,0.0021199999999999995,0.01234,0.015981000000000002,0.019947,0.008409,0.012908,0.014445999999999999,0.039481,0.020166000000000003,0.015951,0.027912,0.024311,0.012841,0.002765,0.012331000000000002,0.003883,0.032231,0.016002000000000002,0.0074540000000000006,0.002960000000000001,0.004746,0.031744,0.0017219999999999996,0.008431,-0.0008729999999999999
1992-10-31,0.023034,0.017113,0.023651,0.017618,0.013572,0.045488,0.041492,0.021768,0.010499,0.029243999999999996,0.055217,0.03817100000000001,0.015886,0.023073999999999997,0.011803000000000001,0.046156,0.005227000000000001,0.008636,0.019579,0.046179,0.0181,0.012613000000000001,-0.027713,-0.00047099999999999985,-0.0018679999999999999
1992-11-30,0.10445900000000001,0.106869,0.079416,0.080027,0.076541,0.090628,0.078539,0.064739,0.04534199999999999,0.070894,0.09416100000000001,0.061433,0.058972,0.048142000000000004,0.042525999999999994,0.06773,0.04714499999999999,0.03787299999999999,0.027159,0.034401,0.034749,0.046811000000000005,0.008070999999999998,0.026989,0.08113500000000001
1992-12-31,0.012934999999999999,0.028679,0.047902,0.041555999999999996,0.047862,0.01284,0.021142,0.031983,0.060741,0.048233,0.029793999999999998,0.051944000000000004,0.025797,0.034688,0.047553,0.009958,0.023479,0.034351999999999994,0.039048,0.041041999999999995,-0.009753000000000001,0.032923999999999995,0.006902999999999999,0.027148000000000002,0.027247
1993-01-31,0.023874,0.05286600000000001,0.040558,0.043602,0.077916,-0.010212,0.030140000000000004,0.040352,0.04353800000000001,0.079433,-0.024533999999999997,0.038437,0.03829199999999999,0.032968,0.034885,0.008875999999999998,0.014002,0.028893,0.024551,0.04554799999999999,-0.026259,0.008131,0.007505000000000001,0.031285999999999994,0.08755900000000001
1993-02-28,-0.07737599999999999,-0.054221,-0.023194000000000003,-0.004003,0.004863000000000001,-0.082938,-0.047669,-0.007019000000000001,0.02418,0.013497000000000002,-0.083322,0.0003369999999999996,0.008834999999999999,0.00545,0.027592,-0.054403,0.01697,0.015819,0.028936,0.018520000000000002,-0.032184,0.020321,0.048513999999999995,0.044530999999999994,0.019004999999999998
